City,Date,Average Temperature,Max Temperature,Min Temperature,Average Wind Speed,Total Precipitation,Max Snow Depth
Жашків,9.2020,+18 °,+33.4°,+6°,0.9 м/с,35.4 мм,-
Жашків,10.2020,+12.8 °,+21.2°,+2.4°,1 м/с,87.6 мм,-
Жашків,11.2020,+3.4 °,+10.4°,-3.6°,1 м/с,26.4 мм,2 см
Жашків,12.2020,-0.2 °,+9.2°,-8.2°,1.4 м/с,33.2 мм,2 см
Житомир,1.2020,+0.8 °,+6.3°,-5.4°,1.6 м/с,20.4 мм,2 см
Житомир,2.2020,+2.3 °,+10.9°,-8.1°,1.7 м/с,29.1 мм,4 см
Житомир,3.2020,+5.4 °,+17.8°,-6.9°,1.4 м/с,18.2 мм,2 см
Житомир,4.2020,+9.4 °,+23.8°,-3.8°,1.5 м/с,22.7 мм,-
Житомир,5.2020,+11.9 °,+27.3°,+1.3°,1.1 м/с,142.8 мм,-
Житомир,6.2020,+20.7 °,+32.5°,+6.8°,1.2 м/с,98.4 мм,-
Житомир,7.2020,+20.5 °,+31°,+10.4°,1 м/с,66.2 мм,-
Житомир,8.2020,+20.2 °,+31.6°,+8.2°,0.7 м/с,57.3 мм,-
Житомир,9.2020,+17 °,+31.3°,+5.2°,0.9 м/с,51.4 мм,-
Житомир,10.2020,+12.4 °,+21.2°,+3.4°,1.2 м/с,81.7 мм,-
Житомир,11.2020,+4.2 °,+10°,-2.7°,1.3 м/с,24.6 мм,-
Житомир,12.2020,+0.1 °,+8°,-8.8°,2 м/с,38.8 мм,3 см
Жмеринка,1.2020,+0.1 °,+6.5°,-7.9°,2.5 м/с,17.4 мм,2 см
Жмеринка,2.2020,+1.9 °,+11.7°,-9.5°,3.5 м/с,47 мм,6 см
Жмеринка,3.2020,+5.5 °,+17.8°,-6.3°,3 м/с,19.3 мм,-
Жмеринка,4.2020,+9.6 °,+22.2°,-4.7°,3 м/с,24.8 мм,-
Жмеринка,5.2020,+11.8 °,+26.1°,+1.4°,3 м/с,92.3 мм,-
Жмеринка,6.2020,+19.8 °,+30.2°,+5.3°,2.2 м/с,107 мм,-
Жмеринка,7.2020,+20.2 °,+30.2°,+10.8°,2.1 м/с,73.3 мм,-
Жмеринка,8.2020,+20.9 °,+33.2°,+9.4°,2.2 м/с,16.3 мм,-
Жмеринка,9.2020,+17.5 °,+32.3°,+5.3°,2.5 м/с,46.8 мм,-
Жмеринка,10.2020,+12.5 °,+21.4°,+4.1°,2.5 м/с,86.3 мм,-
Жмеринка,11.2020,+3.5 °,+10.4°,-6°,2.2 м/с,20.8 мм,-
Жмеринка,12.2020,0 °,+8°,-7.4°,2.7 м/с,30.1 мм,1 см
Запоріжжя,1.2020,+0.3 °,+6.6°,-6.5°,3.5 м/с,16.9 мм,1 см
Запоріжжя,2.2020,+1.4 °,+14.1°,-14.7°,4.6 м/с,66.9 мм,6 см
Запоріжжя,3.2020,+7.5 °,+23.7°,-5°,4.3 м/с,11.7 мм,-
Запоріжжя,4.2020,+9.2 °,+21.4°,-4.2°,4.3 м/с,5.1 мм,-
Запоріжжя,5.2020,+14.6 °,+25.4°,+3.8°,3.7 м/с,69.5 мм,-
Запоріжжя,6.2020,+22.3 °,+33.8°,+9.5°,2.7 м/с,134 мм,-
Запоріжжя,7.2020,+23.8 °,+37°,+12.9°,3 м/с,56.8 мм,-
Запоріжжя,8.2020,+22.6 °,+35.1°,+10.1°,2.8 м/с,19.8 мм,-
Запоріжжя,9.2020,+20.1 °,+36.2°,+7.1°,3.2 м/с,22.2 мм,-
Запоріжжя,10.2020,+14 °,+25°,+2.3°,2.9 м/с,38.5 мм,-
Запоріжжя,11.2020,+4 °,+14°,-5°,3 м/с,16.2 мм,2 см
Запоріжжя,12.2020,-0.8 °,+7.3°,-9°,4.2 м/с,22.3 мм,0.7 см
Звенигородка,1.2020,+0.4 °,+5.7°,-5.8°,2 м/с,19.9 мм,2 см
Звенигородка,2.2020,+1.9 °,+9.2°,-9.6°,2.7 м/с,52.3 мм,4 см
Звенигородка,3.2020,+6.4 °,+17.8°,-5.1°,2.5 м/с,16.7 мм,-
Звенигородка,4.2020,+9.4 °,+22.2°,-5.7°,2.5 м/с,26.6 мм,-
Звенигородка,5.2020,+12.7 °,+27.1°,+2.1°,2 м/с,95.8 мм,-
Звенигородка,6.2020,+21.1 °,+32.1°,+6°,1.4 м/с,92.3 мм,-
Звенигородка,7.2020,+21.7 °,+32.9°,+10.9°,1.4 м/с,20.4 мм,-
Звенигородка,8.2020,+21.2 °,+32.8°,+7.8°,1.6 м/с,4.8 мм,-
Звенигородка,9.2020,+18.2 °,+33.9°,+5.8°,1.6 м/с,50.6 мм,-
Звенигородка,10.2020,+12.9 °,+21.8°,+2.6°,1.6 м/с,28.8 мм,-
Звенигородка,11.2020,+3.6 °,+10.3°,-2.8°,1.7 м/с,16.2 мм,3 см
Звенигородка,12.2020,-0.3 °,+9.8°,-8.7°,2 м/с,49.8 мм,6 см
Знам’янка,1.2020,+0.1 °,+5.7°,-6.9°,2.3 м/с,11.1 мм,2 см
Знам’янка,2.2020,+1.4 °,+11.6°,-10.5°,3.4 м/с,63.5 мм,10 см
Знам’янка,3.2020,+6.6 °,+18.6°,-4.6°,3 м/с,19.1 мм,-
Знам’янка,4.2020,+9.1 °,+23°,-5.3°,3.3 м/с,12 мм,-
Знам’янка,5.2020,+13.4 °,+25.7°,+3°,2.8 м/с,71.4 мм,-
Знам’янка,6.2020,+21.7 °,+33.4°,+7.2°,2.3 м/с,44.8 мм,-
Знам’янка,7.2020,+22.2 °,+35°,+11.9°,2.1 м/с,42.6 мм,-
Знам’янка,8.2020,+21.6 °,+33.4°,+9.2°,2 м/с,10 мм,-
Знам’янка,9.2020,+18.3 °,+35.1°,+4.9°,2.2 м/с,38.6 мм,-
Знам’янка,10.2020,+13.2 °,+24.1°,+1.7°,2.5 м/с,10.8 мм,-
Знам’янка,11.2020,+3.5 °,+12.4°,-3.9°,2.2 м/с,15.5 мм,2 см
Знам’янка,12.2020,-0.9 °,+8.5°,-9.3°,3 м/с,27.5 мм,2 см
Івано-Франківськ,1.2020,+0.2 °,+10.8°,-11.5°,2.3 м/с,13.5 мм,3 см
Івано-Франківськ,2.2020,+2.5 °,+13.6°,-11.1°,3 м/с,59.7 мм,8 см
Івано-Франківськ,3.2020,+4.6 °,+20.1°,-10.2°,2.4 м/с,50.5 мм,4 см
Івано-Франківськ,4.2020,+8.8 °,+23.4°,-7.1°,2.6 м/с,12.7 мм,-
Івано-Франківськ,5.2020,+11.7 °,+28.7°,-2.8°,3.3 м/с,124.5 мм,-
Івано-Франківськ,6.2020,+18.6 °,+28.6°,+4.9°,2.4 м/с,237.4 мм,-
Івано-Франківськ,7.2020,+19.1 °,+30°,+7.8°,1.6 м/с,122.6 мм,-
Івано-Франківськ,8.2020,+19.9 °,+33°,+7°,1.7 м/с,21.9 мм,-
Івано-Франківськ,9.2020,+15.3 °,+29.1°,+2.2°,1.6 м/с,114 мм,-
Івано-Франківськ,10.2020,+11 °,+22.1°,-1°,1.6 м/с,89.3 мм,-
Івано-Франківськ,11.2020,+4 °,+12°,-8.1°,1.3 м/с,17.5 мм,1 см
Івано-Франківськ,12.2020,+0.9 °,+12.7°,-8.2°,3.1 м/с,24 мм,0.8 см
Ізмаїл,1.2020,+1.7 °,+9.6°,-7.4°,1.5 м/с,7 мм,-
Ізмаїл,2.2020,+5.2 °,+18.6°,-6.7°,3 м/с,30.8 мм,7 см
Ізмаїл,3.2020,+9 °,+21.9°,-3.4°,3.5 м/с,2 мм,1 см
Ізмаїл,4.2020,+11.3 °,+23.4°,-4.2°,3.1 м/с,1.7 мм,-
Ізмаїл,5.2020,+15.9 °,+30.3°,+7.6°,3 м/с,43.2 мм,-
Ізмаїл,6.2020,+21.9 °,+34.2°,+8.8°,2.1 м/с,52.6 мм,-
Ізмаїл,7.2020,+24.1 °,+34.8°,+13.1°,2.2 м/с,76.6 мм,-
Ізмаїл,8.2020,+24.4 °,+35.2°,+14°,2.3 м/с,5.9 мм,-
Ізмаїл,9.2020,+20.5 °,+32.5°,+8.8°,2.4 м/с,16.2 мм,-
Ізмаїл,10.2020,+15.9 °,+26.4°,+3.6°,2 м/с,19.9 мм,-
Ізмаїл,11.2020,+5.9 °,+15.2°,-4.8°,1.8 м/с,39.3 мм,-
Ізмаїл,12.2020,+4.7 °,+15.2°,-3.2°,3 м/с,55.2 мм,4 см
Ізюм,1.2020,+0.5 °,+7°,-6.8°,1.7 м/с,28.8 мм,3 см
Ізюм,2.2020,+0.5 °,+13.8°,-18.8°,1.8 м/с,69.1 мм,17 см
Ізюм,3.2020,+6.7 °,+21.4°,-7.5°,2 м/с,30.9 мм,0.7 см
Ізюм,4.2020,+8.4 °,+22.7°,-6°,2.2 м/с,13.8 мм,-
Ізюм,5.2020,+14.1 °,+26.9°,+1.4°,1.7 м/с,90 мм,-
Ізюм,6.2020,+22.8 °,+35.1°,+10.2°,1.5 м/с,23.2 мм,-
Ізюм,7.2020,+23.2 °,+38.2°,+9.6°,1.3 м/с,48.7 мм,-
Ізюм,8.2020,+21.1 °,+34°,+5.8°,1.2 м/с,2.7 мм,-
Ізюм,9.2020,+17.6 °,+35°,-0.6°,1.8 м/с,1 мм,-
Ізюм,10.2020,+12.8 °,+26.2°,-2.5°,1.6 м/с,15.3 мм,-
Ізюм,11.2020,+2.8 °,+12.4°,-8.2°,1.8 м/с,42.3 мм,3 см
Ізюм,12.2020,-2.8 °,+3.8°,-11.2°,2.2 м/с,35.4 мм,1 см
Кам’янець-Подільський,1.2020,-0.3 °,+7.2°,-11.8°,1.7 м/с,13.9 мм,4 см
Кам’янець-Подільський,2.2020,+2.3 °,+11.8°,-9.1°,2.8 м/с,35.6 мм,1 см
Кам’янець-Подільський,3.2020,+5.5 °,+18.8°,-6.4°,2.5 м/с,27.2 мм,-
Кам’янець-Подільський,4.2020,+9.3 °,+24°,-9°,2.4 м/с,20 мм,-
Кам’янець-Подільський,5.2020,+12.7 °,+28.6°,-2.6°,2.9 м/с,70 мм,-
Кам’янець-Подільський,6.2020,+20 °,+30.4°,+4.2°,2.2 м/с,155 мм,-
Кам’янець-Подільський,7.2020,+20 °,+31.2°,+7.4°,1.7 м/с,38.9 мм,-
Кам’янець-Подільський,8.2020,+21.4 °,+34°,+8.6°,2 м/с,31 мм,-
Кам’янець-Подільський,9.2020,+17 °,+30.1°,+4.2°,2.1 м/с,119.6 мм,-
Кам’янець-Подільський,10.2020,+12.7 °,+22.5°,+2°,1.9 м/с,62.4 мм,-
Кам’янець-Подільський,11.2020,+4.3 °,+10.6°,-6.1°,1.7 м/с,9.7 мм,1 см
Кам’янець-Подільський,12.2020,+1.4 °,+9.4°,-5.3°,3 м/с,36 мм,2 см
Керч,1.2020,+3.1 °,+10.6°,-4°,4 м/с,16.2 мм,0.7 см
Керч,2.2020,+4 °,+15.3°,-11.5°,5.4 м/с,50.9 мм,1 см
Керч,3.2020,+8 °,+19.2°,-1.4°,4.6 м/с,1 мм,-
Керч,4.2020,+9 °,+20.2°,-0.8°,4.3 м/с,15.5 мм,-
Керч,5.2020,+15 °,+23°,+3.8°,4 м/с,32.1 мм,-
Керч,6.2020,+22.5 °,+32.1°,+10.8°,3.2 м/с,7.2 мм,-
Керч,7.2020,+25.3 °,+36.4°,+15.2°,4 м/с,13.4 мм,-
Керч,8.2020,+24 °,+34.1°,+15.2°,4.2 м/с,13.9 мм,-
Керч,9.2020,+21.4 °,+32.2°,+10.2°,3.2 м/с,22 мм,-
Керч,10.2020,+16.7 °,+25.3°,+7.1°,2.6 м/с,28.1 мм,-
Керч,11.2020,+7.4 °,+15.7°,-2.8°,3.7 м/с,20.5 мм,-
Керч,12.2020,+3.2 °,+14.4°,-3.2°,4.5 м/с,20.5 мм,10 см
Київ,1.2020,+0.8 °,+7°,-4.7°,3 м/с,20.7 мм,4 см
Київ,2.2020,+2.5 °,+10.4°,-8.2°,3.2 м/с,45.4 мм,5 см
Київ,3.2020,+6.5 °,+18.5°,-4.2°,2.9 м/с,15.4 мм,4 см
Київ,4.2020,+9.9 °,+23.3°,-1.8°,3.2 м/с,39.6 мм,-
Київ,5.2020,+12.4 °,+26.7°,+2.1°,2.7 м/с,126.7 мм,-
Київ,6.2020,+21.7 °,+32.7°,+5.7°,2.1 м/с,50.8 мм,-
Київ,7.2020,+22 °,+32.3°,+11.8°,2 м/с,47.9 мм,-
Київ,8.2020,+21.4 °,+32.8°,+11.1°,1.4 м/с,32.4 мм,-
Київ,9.2020,+18.4 °,+34.3°,+7.1°,1.6 м/с,32 мм,-
Київ,10.2020,+12.5 °,+21.2°,+2.9°,1.3 м/с,102 мм,-
Київ,11.2020,+3.8 °,+11.1°,-3.1°,1.7 м/с,28.8 мм,3 см
Київ,12.2020,-0.5 °,+8.1°,-9.5°,1.9 м/с,47.8 мм,4 см
Кирилівка,1.2020,-0.2 °,+6.3°,-7.1°,1.1 м/с,13 мм,3 см
Кирилівка,2.2020,+0.1 °,+13.2°,-23.2°,1.9 м/с,117.3 мм,36 см
Кирилівка,3.2020,+6.8 °,+22.1°,-8.8°,1.8 м/с,2.7 мм,-
Кирилівка,4.2020,+8.2 °,+21.4°,-4.6°,1.5 м/с,7.2 мм,-
Кирилівка,5.2020,+13.6 °,+24.9°,+1°,1.1 м/с,39.5 мм,-
Кирилівка,6.2020,+21.5 °,+33.1°,+10.2°,0.9 м/с,16.6 мм,-
Кирилівка,7.2020,+23.2 °,+37.2°,+9.6°,0.8 м/с,40 мм,-
Кирилівка,8.2020,+21.6 °,+34.2°,+7.6°,0.8 м/с,15 мм,-
Кирилівка,9.2020,+19.4 °,+34.1°,+5.2°,0.9 м/с,16 мм,-
Кирилівка,10.2020,+13.9 °,+26.8°,-0.6°,1 м/с,22.4 мм,-
Кирилівка,11.2020,+3.1 °,+16.1°,-5°,0.9 м/с,15.4 мм,5 см
Кирилівка,12.2020,-1.8 °,+6.4°,-9.8°,2.2 м/с,23.7 мм,6 см
Клепиніне,1.2020,+2.4 °,+10.7°,-5.2°,2.3 м/с,16.7 мм,1 см
Клепиніне,2.2020,+3.3 °,+17.6°,-13.5°,3.1 м/с,34 мм,1 см
Клепиніне,3.2020,+8.2 °,+26.5°,-8.3°,3 м/с,2.3 мм,2 см
Клепиніне,4.2020,+9.3 °,+24.2°,-7°,2.7 м/с,16.6 мм,-
Клепиніне,5.2020,+15.3 °,+29°,+2°,2.5 м/с,25.5 мм,-
Клепиніне,6.2020,+22.1 °,+35.8°,+7.4°,2.1 м/с,84.5 мм,-
Клепиніне,7.2020,+24.6 °,+37.5°,+11.8°,2.2 м/с,33.3 мм,-
Клепиніне,8.2020,+23.2 °,+35.3°,+10.1°,2.1 м/с,10.9 мм,-
Клепиніне,9.2020,+20.7 °,+35.3°,+6.4°,1.8 м/с,32 мм,-
Клепиніне,10.2020,+16.2 °,+29.7°,+1.2°,2 м/с,9.4 мм,-
Клепиніне,11.2020,+5.6 °,+14.9°,-2.3°,1.9 м/с,15.6 мм,-
Клепиніне,12.2020,+3.5 °,+18.2°,-2.9°,3.2 м/с,11.3 мм,1 см
Кропивницький,1.2020,+0.3 °,+6.7°,-7.2°,3.6 м/с,11.4 мм,3 см
Кропивницький,2.2020,+1.7 °,+13.2°,-11.8°,4.8 м/с,52.4 мм,5 см
Кропивницький,3.2020,+6.7 °,+20.7°,-6.5°,4.6 м/с,24.3 мм,0.7 см
Кропивницький,4.2020,+9 °,+22.8°,-6.4°,4.4 м/с,6.1 мм,-
Кропивницький,5.2020,+13.2 °,+26.2°,+2.8°,3.7 м/с,98.4 мм,-
Кропивницький,6.2020,+21.5 °,+33.3°,+5.6°,3.4 м/с,36.8 мм,-
Кропивницький,7.2020,+22.6 °,+34.4°,+10.4°,3.2 м/с,29.4 мм,-
Кропивницький,8.2020,+21.8 °,+34°,+7.8°,3.1 м/с,0 мм,-
Кропивницький,9.2020,+18.5 °,+35.1°,+4.2°,3.4 м/с,58 мм,-
Кропивницький,10.2020,+13.2 °,+23.9°,+1°,3.7 м/с,37.4 мм,-
Кропивницький,11.2020,+3.7 °,+13.1°,-3.8°,2.9 м/с,13.7 мм,-
Кропивницький,12.2020,-0.5 °,+9.8°,-9.4°,4.6 м/с,30.9 мм,5 см
Кобеляки,1.2020,+0.1 °,+4.8°,-7.3°,2.4 м/с,14.9 мм,2 см
Кобеляки,2.2020,+1.1 °,+13.4°,-13.4°,3.5 м/с,60.4 мм,17 см
Кобеляки,3.2020,+7 °,+20°,-5.4°,3.6 м/с,23.1 мм,3 см
Кобеляки,4.2020,+9.1 °,+22.4°,-6.5°,3.5 м/с,25 мм,-
Кобеляки,5.2020,+13.7 °,+25.8°,+3.6°,2.8 м/с,100.8 мм,-
Кобеляки,6.2020,+22.5 °,+33.4°,+7.5°,2.7 м/с,61.3 мм,-
Кобеляки,7.2020,+23.2 °,+36.8°,+12.2°,2.7 м/с,12 мм,-
Кобеляки,8.2020,+22 °,+33.8°,+10.3°,2.5 м/с,31 мм,-
Кобеляки,9.2020,+19.1 °,+34.8°,+5°,2.7 м/с,52.3 мм,-
Кобеляки,10.2020,+12.9 °,+23.5°,+2°,2.5 м/с,25.7 мм,-
Кобеляки,11.2020,+3.5 °,+12°,-5.5°,2.3 м/с,22.1 мм,6 см
Кобеляки,12.2020,-1.5 °,+7.4°,-9.1°,3.2 м/с,31 мм,3 см
Ковель,1.2020,+1.4 °,+8.1°,-5.4°,2.2 м/с,27.1 мм,2 см
Ковель,2.2020,+2.9 °,+14.7°,-6.6°,3.2 м/с,40.6 мм,-
Ковель,3.2020,+4.7 °,+17.4°,-7.2°,2.6 м/с,26.9 мм,1 см
Ковель,4.2020,+8.4 °,+25.1°,-4.4°,2.4 м/с,8 мм,-
Ковель,5.2020,+11.8 °,+26.6°,-0.6°,2.7 м/с,101.3 мм,-
Ковель,6.2020,+19.6 °,+31.4°,+7.4°,2.3 м/с,152 мм,-
Ковель,7.2020,+19.3 °,+29.7°,+8.6°,1.6 м/с,78.4 мм,-
Ковель,8.2020,+19.8 °,+32.4°,+8.6°,1.5 м/с,81.9 мм,-
Ковель,9.2020,+15.1 °,+28.9°,+3°,1.7 м/с,102.3 мм,-
Ковель,10.2020,+10.8 °,+21.6°,+2.1°,1.8 м/с,60.7 мм,-
Ковель,11.2020,+5.2 °,+13°,-5.2°,1.9 м/с,17.9 мм,2 см
Ковель,12.2020,+1.3 °,+10.3°,-6.6°,3.3 м/с,36.4 мм,2 см
Коломия,1.2020,-0.3 °,+9.8°,-11.9°,1.3 м/с,6.2 мм,4 см
Коломия,2.2020,+2.5 °,+12.6°,-13.4°,2.4 м/с,47.2 мм,12 см
Коломия,3.2020,+4.4 °,+19.2°,-8.7°,1.9 м/с,45 мм,11 см
Коломия,4.2020,+8.4 °,+22.6°,-6.8°,1.8 м/с,21.1 мм,-
Коломия,5.2020,+11.5 °,+28°,-3°,2.4 м/с,126.4 мм,-
Коломия,6.2020,+18.4 °,+28.8°,+4.5°,1.8 м/с,228 мм,-
Коломия,7.2020,+18.9 °,+30.2°,+7.6°,1.4 м/с,70.8 мм,-
Коломия,8.2020,+19.5 °,+32.2°,+8°,1.3 м/с,66.9 мм,-
Коломия,9.2020,+15.1 °,+29.1°,+2.4°,1.3 м/с,113.4 мм,-
Коломия,10.2020,+11.1 °,+21.9°,-1.4°,1.1 м/с,92.7 мм,-
Коломия,11.2020,+3.7 °,+13.1°,-7.2°,1.1 м/с,17.5 мм,1 см
Коломия,12.2020,+0.3 °,+12.2°,-9.3°,1.6 м/с,26.3 мм,1 см
Комісарівка,1.2020,+0.1 °,+7.5°,-9.9°,1.6 м/с,15.4 мм,1 см
Комісарівка,2.2020,+1.2 °,+13.5°,-16.8°,2.6 м/с,60.6 мм,9 см
Комісарівка,3.2020,+6.9 °,+20.8°,-7.5°,2.7 м/с,20.9 мм,-
Комісарівка,4.2020,+8.4 °,+22.3°,-8.5°,2.5 м/с,16 мм,-
Комісарівка,5.2020,+13.7 °,+25.5°,+2.4°,2 м/с,80 мм,-
Комісарівка,6.2020,+22 °,+33°,+8.1°,1.8 м/с,46.9 мм,-
Комісарівка,7.2020,+23.2 °,+37°,+10.2°,1.6 м/с,4.2 мм,-
Комісарівка,8.2020,+21.6 °,+33.6°,+7.5°,1.4 м/с,13 мм,-
Комісарівка,9.2020,+18.2 °,+34.4°,+1.5°,1.9 м/с,33.3 мм,-
Комісарівка,10.2020,+13.5 °,+24°,-1.2°,1.9 м/с,20.3 мм,-
Комісарівка,11.2020,+3.8 °,+12.6°,-4.3°,1.4 м/с,11.6 мм,1 см
Комісарівка,12.2020,-0.6 °,+9.4°,-9.1°,2.7 м/с,29.6 мм,2 см
Конотоп,1.2020,+0.3 °,+4.6°,-5.7°,2.4 м/с,62.3 мм,18 см
Конотоп,2.2020,+1 °,+7.9°,-10.8°,2.4 м/с,43.6 мм,13 см
Конотоп,3.2020,+6 °,+18.2°,-5.3°,2.7 м/с,16.9 мм,1 см
Конотоп,4.2020,+8.4 °,+22.4°,-5.8°,2.6 м/с,24.9 мм,-
Конотоп,5.2020,+12.2 °,+24.6°,+1.8°,1.8 м/с,235.1 мм,-
Конотоп,6.2020,+21.9 °,+32.4°,+7.1°,2.3 м/с,45.5 мм,-
Конотоп,7.2020,+20.5 °,+31.1°,+10.8°,1.4 м/с,68.9 мм,-
Конотоп,8.2020,+19.6 °,+31.4°,+7°,1.5 м/с,20.1 мм,-
Конотоп,9.2020,+17 °,+33.5°,+2.7°,1.8 м/с,21.5 мм,-
Конотоп,10.2020,+12 °,+22.6°,-0.2°,1.9 м/с,20.7 мм,-
Конотоп,11.2020,+3 °,+12.3°,-4.1°,1.9 м/с,63.3 мм,4 см
Конотоп,12.2020,-1.9 °,+3.6°,-10.7°,2.6 м/с,41.5 мм,16 см
Красноград,1.2020,-0.2 °,+4.8°,-7.8°,2.1 м/с,21.7 мм,7 см
Красноград,2.2020,+0.4 °,+10.9°,-13.5°,3 м/с,61.3 мм,17 см
Красноград,3.2020,+6.8 °,+20.3°,-5.9°,3.3 м/с,29.1 мм,2 см
Красноград,4.2020,+8.6 °,+21°,-6°,3.1 м/с,18.5 мм,-
Красноград,5.2020,+13.5 °,+24.3°,+4.4°,2.3 м/с,130.7 мм,-
Красноград,6.2020,+22 °,+32.8°,+10°,2.3 м/с,40.2 мм,-
Красноград,7.2020,+22.9 °,+35.8°,+12.8°,2 м/с,31.9 мм,-
Красноград,8.2020,+21.5 °,+32.9°,+10.2°,1.9 м/с,21.1 мм,-
Красноград,9.2020,+19.3 °,+34.5°,+7.7°,2.4 м/с,5.7 мм,-
Красноград,10.2020,+12.8 °,+23.3°,+0.8°,2.5 м/с,40.5 мм,-
Красноград,11.2020,+3 °,+10.5°,-5.4°,2.2 м/с,43.8 мм,6 см
Красноград,12.2020,-2.5 °,+4°,-10.9°,3.5 м/с,34.6 мм,6 см
Крем’янець,1.2020,+1.2 °,+8.3°,-6.2°,2.2 м/с,31.9 мм,7 см
Крем’янець,2.2020,+2.7 °,+12.2°,-9.6°,2.7 м/с,40.7 мм,5 см
Крем’янець,3.2020,+5 °,+17.6°,-6.2°,2.2 м/с,20.3 мм,2 см
Крем’янець,4.2020,+9.4 °,+23.6°,-2.6°,2.4 м/с,4.9 мм,-
Крем’янець,5.2020,+11.4 °,+26.7°,+3°,2.1 м/с,177.2 мм,-
Крем’янець,6.2020,+19.2 °,+30.4°,+5.7°,1.9 м/с,129.4 мм,-
Крем’янець,7.2020,+19.3 °,+30.3°,+9.6°,1.4 м/с,86 мм,-
Крем’янець,8.2020,+20.3 °,+31.2°,+10.3°,1.9 м/с,48.8 мм,-
Крем’янець,9.2020,+16.8 °,+29.9°,+4°,2.1 м/с,69 мм,-
Крем’янець,10.2020,+12.2 °,+21°,+5.2°,2.1 м/с,62.1 мм,-
Крем’янець,11.2020,+4.8 °,+12.5°,-3.6°,1.6 м/с,10.3 мм,-
Крем’янець,12.2020,+1 °,+10.1°,-5.5°,4 м/с,40.7 мм,2 см
Кривий Ріг,1.2020,+0.1 °,+7.1°,-7.4°,3.5 м/с,14.1 мм,0.7 см
Кривий Ріг,2.2020,+1.5 °,+13.6°,-15.2°,4.9 м/с,52.6 мм,5 см
Кривий Ріг,3.2020,+7.1 °,+20.8°,-5.1°,4.7 м/с,17.1 мм,-
Кривий Ріг,4.2020,+9.1 °,+22.8°,-6°,4.8 м/с,8.4 мм,-
Кривий Ріг,5.2020,+13.8 °,+25.6°,+3.2°,4 м/с,84.9 мм,-
Кривий Ріг,6.2020,+21.8 °,+34.5°,+7.2°,3.5 м/с,73.2 мм,-
Кривий Ріг,7.2020,+23.5 °,+36.5°,+11.4°,3.6 м/с,32.8 мм,-
Кривий Ріг,8.2020,+22.7 °,+35.8°,+9.4°,3.2 м/с,4.7 мм,-
Кривий Ріг,9.2020,+19.7 °,+35.7°,+5.8°,3.8 м/с,38.3 мм,-
Кривий Ріг,10.2020,+13.8 °,+23.9°,+2°,4.2 м/с,17.7 мм,-
Кривий Ріг,11.2020,+3.8 °,+13.9°,-4.4°,3.6 м/с,2.9 мм,0.7 см
Кривий Ріг,12.2020,-0.3 °,+10.9°,-9°,5.2 м/с,28.4 мм,1 см
Куп’янськ,1.2020,+0.3 °,+5.4°,-6.8°,1.9 м/с,24.6 мм,1 см
Куп’янськ,2.2020,+0.2 °,+12.4°,-17.4°,2.5 м/с,71.7 мм,20 см
Куп’янськ,3.2020,+6.2 °,+20.6°,-7.2°,2.5 м/с,28.5 мм,2 см
Куп’янськ,4.2020,+8.7 °,+22.6°,-5°,2.8 м/с,13.4 мм,-
Куп’янськ,5.2020,+14.4 °,+27.2°,+3.2°,2.1 м/с,80 мм,-
Куп’янськ,6.2020,+23.1 °,+36.4°,+10.9°,2.1 м/с,31.7 мм,-
Куп’янськ,7.2020,+23.3 °,+38.4°,+10.4°,1.7 м/с,29.3 мм,-
Куп’янськ,8.2020,+21.4 °,+33.6°,+7°,1.7 м/с,5 мм,-
Куп’янськ,9.2020,+17.6 °,+35.2°,+0.2°,2 м/с,0 мм,-
Куп’янськ,10.2020,+12.8 °,+24.7°,+0.6°,1.9 м/с,13.3 мм,-
Куп’янськ,11.2020,+2.3 °,+13.2°,-10.2°,1.8 м/с,52.1 мм,9 см
Куп’янськ,12.2020,-3.4 °,+2.2°,-11.6°,2.2 м/с,36.7 мм,4 см
Лозова,1.2020,-0.3 °,+4.7°,-7°,2.4 м/с,27.5 мм,8 см
Лозова,2.2020,0 °,+12.8°,-16.1°,3.8 м/с,60.6 мм,19 см
Лозова,3.2020,+6.7 °,+21°,-4.9°,4.1 м/с,21.4 мм,1 см
Лозова,4.2020,+8.7 °,+21.4°,-5.8°,3.8 м/с,12.2 мм,-
Лозова,5.2020,+13.6 °,+25°,+4°,3 м/с,90.1 мм,-
Лозова,6.2020,+22 °,+32.6°,+10.8°,2.9 м/с,19 мм,-
Лозова,7.2020,+23.3 °,+36.7°,+13.8°,2.3 м/с,45.2 мм,-
Лозова,8.2020,+21.5 °,+32.7°,+10°,2.1 м/с,6.4 мм,-
Лозова,9.2020,+19 °,+34.2°,+4.5°,2.9 м/с,3.6 мм,-
Лозова,10.2020,+13 °,+23.4°,+1.8°,2.7 м/с,38.3 мм,-
Лозова,11.2020,+2.7 °,+12.7°,-8°,2.9 м/с,29.8 мм,3 см
Лозова,12.2020,-2.8 °,+3°,-11.5°,3.8 м/с,27.7 мм,1 см
Лубни,1.2020,+0.2 °,+4.9°,-6°,2.1 м/с,37.6 мм,7 см
Лубни,2.2020,+1.3 °,+8.7°,-10.9°,2.3 м/с,60.3 мм,18 см
Лубни,3.2020,+6.7 °,+18.1°,-5.2°,2.6 м/с,10.5 мм,0.7 см
